record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
N	4.1	20200124	CDFO	CDFO	03	!03AD0959						2	3	2009	20110511	20110511	2FS  GSVIR2697	2FS  GSVIH2697	2FS  GSVIS2697	S	H	P	FR			N					5000	18596			W						R-Little R/GSVI	H-Little River H	S-Little R/GSVI	BC	GST	GSVI	N	0	0	18596	0	0
N	4.1	20200124	CDFO	CDFO	03	!03AD0968						2	3	2009	20110514	20110514	2FS  LWFRR0281	2FS  LWFRH0281	2FS  LWFRS0281	S	H	P		23.4		N					5000	17000			B						R-Kanaka Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	17000	0	0
T	4.1	20200127	ADFG	SSRAA	01	040902	12					2		2002	20040527	20040527	1M1SE101 4599997	1F1SE101 4510070	1F1SE101 4510070999	S	H	P	FR	26.03	139	N	5000	10907			0000	33572	5000	121	B	0.011	76	650			HERRING COVE 101-45	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	10907	0	121	33572	0
T	4.1	20200124	CDFO	CDFO	03	080258	12					2	3	2006	20070416	20070502	2FN  NCSTR6346		2FN  NCSTS6346	S	W	I		7.46	89		0000	2335								0	1	815		SEE 081501	R-West Arm Cr (Drake Cr)	NA	S-West Arm Cr (Drake Cr)	BC	NOBC	SKNA	N	0	2335	0	0	0
T	4.1	20200124	CDFO	CDFO	03	081501	12					2	3	2006	20070503	20070604	2FN  NCSTR6346		2FN  NCSTS6346	S	W	I		7.31	74		0000	4367								0	1	1607		SEE ALSO 080258	R-West Arm Cr (Drake Cr)	NA	S-West Arm Cr (Drake Cr)	BC	NOBC	SKNA	N	0	4367	0	0	0
T	4.1	20200127	ADFG	SSRAA	01	040911	12					2		2002	20040525	20040525	1M1SE107 30	1F1SE101 4510070	1F1SE101 4510070999	S	H	P	FR	33.07	146	N	5000	10882			0000	80888	5000	121	B	0.011	63	650		REPLICATE TO 040912	ANITA BAY 107-30	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	10882	0	121	80888	0
T	4.1	20200127	ADFG	SSRAA	01	040905	12					2		2002	20040527	20040527	1M1SE101 10	1F1SE101 4510070	1F1SE101 4510070999	S	H	P	FR	27.9	141	N	5000	11080			0000	68025	5000	123	B	0.011	69	650		REPLICATES: 040904 & 040907	NAKAT INLET 101-10	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	11080	0	123	68025	0
T	4.1	20200127	ADFG	ADFG	01	041371	12					2	2	2005	20070415	20070601	1F1NE115 3210250		1F1NE115 3210250	S	W					N	5000	10223								0	12				CHILKAT R 115-32	NA	CHILKAT R 115-32	AK	CHIL	CHILG	N	10223	0	0	0	0
T	4.1	20200127	ADFG	DIPAC	01	040931	12					2		2002	20040609	20040609	1M1NE111 40	1F1NE111 4010150998	1F1NE111 4010150998	S	H	P	FR	21.18		N	5500	10384			0500	153891	5500	4864	B	0.319	185	514			GASTINEAU CH 111-40	MACAULAY	MACAULAY H	AK	SEAK	SENE	N	10384	0	4864	153891	0
T	4.1	20200302	WDFW	WDFW	04	633575	13			D	04200700000159	2		2005	20070523	20070523	3F10107  010406 R	3F10107  010406 H	3F10107  010120 S	Y	H	K		25.19	125		5000	49402	0000	299	5000	99				0.002					KENDALL CR   01.0406	KENDALL CR HATCHERY	NOOKSACK R   01.0120	WA	NOWA	NOOK	N	49402	299	99	0	0
T	4.1	20200127	ADFG	NSRAA	01	044841	0					2		2001	20030602	20030602	1M1NE112 11	1F1NE112 1110110	1F1NE112 1110110999	S	H	B	FR	21.9		N	5000	27597			0000	977490	5000	766	B	0.027	158	520			KASNYKU BAY 112-11	HIDDEN FALLS	HIDDEN FALLS H	AK	SEAK	SENE	N	27597	0	766	977490	0
N	4.1	20200127	ADFG	CIAA	01	!01072CIAA01						2		2006	20070607	20070607	1F2LC231 3010080996	1F2UC244 3010010225	1F2LC231 3010080010	F	H	P		1		N					0500	521000			W						BEAR LK 231-30	TRAIL LAKES	BEAR LK	AK	CEAK	LCI	N	0	0	0	521000	0
T	4.1	20200127	ADFG	NSRAA	01	041343	13					2	3	2005	20070522	20070523	1M1NE112 11	1F1NE112 1110110	1F1NE112 1110110999	S	H	B	FR	18.7		N	5000	10868			0000	640662	5000	44	B	0.004	22	500			KASNYKU BAY 112-11	HIDDEN FALLS	HIDDEN FALLS H	AK	SEAK	SENE	N	10868	0	44	640662	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO05147						2	3	2005	200605	200606	2FS  GSVIR0126	2FS  GSVIH2539	2FS  GSVIS0126	F	H	B	FR	1		N					0000	893			B						R-Nanaimo R	H-Nanaimo Schools	S-Nanaimo R	BC	GST	GSVI	N	0	0	0	893	0
N	4.1	20200302	WDFW	COOP	04	!04P00044559						2	7	2007	20080305	20080305	3F42001  260002ZR	3F42001  266013 H	3F42001  260002 S	E	H			0.3							0000	19950									COWLITZ R TRIBS	FRIENDS OF COWLITZ	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	19950	0
T	4.1	20090227	CDFW	CDWR	08	062492	12					2	3	2005	20061107	20061109	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	64.75	188	N	5000	1231								0	3	796			LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	1231	0	0	0	0
T	4.1	20090227	CDFW	CDWR	08	062493	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	10837			5000	199				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	10837	0	199	0	0
T	4.1	20090227	CDFW	CDWR	08	062494	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	10959			5000	201				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	10959	0	201	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00060817						2	7	2009	20110412	20110412	3F21802  230913 R	3F218 23 Q5FA61 R	3F21802  230761 S	Y	H			26.68							5000	52038	0000	262						BO=MIXED(HxW)	GHEER CR     23.0913	CARLISLE LK PROJECT	SKOOKUMCHUCK 23.0761	WA	GRAY	UPCH	N	0	0	52038	262	0
N	4.1	20200302	WDFW	WDFW	04	!04P00039604						2	7	2008	20100401	20100409	3F21802  220064 R	3F21802  220004 H	3F21802  220004 S	Y	H		VO	26.68	137						5000	382151	0000	2849							STEVENS CR   22.0064	HUMPTULIPS HATCHERY	HUMPTULIPS R 22.0004	WA	GRAY	GHLC	N	0	0	382151	2849	0
T	4.1	20090227	CDFW	CDWR	08	062495	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	11120			5000	204				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	11120	0	204	0	0
T	4.1	20090227	CDFW	CDWR	08	062496	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	10925			5000	200				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	10925	0	200	0	0
T	4.1	20090227	CDFW	CDWR	08	062497	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	10864			5000	199				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	10864	0	199	0	0
N	4.1	20200302	WDFW	WDFW	04	!04P00052662						2		2007	20090521	20090521	3M10513  888131 R	3M10513  888131 H	3F10308  070012 S02	Y	H		FR	32.82							5000	58971	0000	1799							PEALE PASS @ SS PENS	SOUTH SOUND NET PENS	SKYKOMISH R  07.0012	WA	SPS	EKPS	N	0	0	58971	1799	0
N	4.1	20200302	WDFW	WDFW	04	!04P00063571						2	7	2001	20030501	20030501	3F42001  280159 R	3F42001  280159 H	3F42001  280159 S	Y	H			25.91	135						5000	67756	0000	143						VOL. RELEASE APRIL-MAY	WASHOUGAL R  28.0159	WASHOUGAL HATCHERY	WASHOUGAL R  28.0159	WA	LOCR	SAWA	N	0	0	67756	143	0
N	4.1	20200302	WDFW	WDFW	04	!04P00062769						2		2002	20040616	20040616	3M10513  888131 R	3M10513  888131 H	3F10308  070012 S02	Y	H			39.78	154						5000	107823	0000	1254							PEALE PASS @ SS PENS	SOUTH SOUND NET PENS	SKYKOMISH R  07.0012	WA	SPS	EKPS	N	0	0	107823	1254	0
T	4.1	20200127	ADFG	SSRAA	01	041084	12					2		2003	20050524	20050524	1M1SE101 4599997	1F1SE101 4510070	1F1SE101 4510070999	S	H	P	FR	22.94	132	N	5000	10352			0000	66205	5000	443	B	0.041	49	700			HERRING COVE 101-45	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	10352	0	443	66205	0
N	4.1	20200302	WDFW	COOP	04	!04P00037534						2	7	2001	20021001	20021001	3F42001  260443 R	3F42001  266030 H	3F42001  260002 S		H			1.51							5000	1000									CAMPBELL CR  26.0443	KRAUS RYDERWOOD PROJ	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	1000	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00060706						2		2006	20070219	20070219	3F10510  090001 R	3F10510  090033 H	3F10510  090072 S		H			0.5							0000	35000									DUWAMISH R   09.0001	CITY OF TUKWILA	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	35000	0
T	4.1	20200302	WDFW	WDFW	04	633192	13			D	04200700000456	2		2005	20070401	20070415	3F21902  240356 R	3F21902  240356 H	3F21902  240251 S	Y	H	I		29.45	131		0000	74669			0000	443				0.0059				BO=MIXED(HxW)	FORK CR      24.0356	FORKS CREEK HATCHERY	WILLAPA R    24.0251	WA	WILP	WILR	N	0	74669	0	443	0
T	4.1	20090227	CDFW	CDWR	08	062498	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	10951			5000	201				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	10951	0	201	0	0
T	4.1	20090227	CDFW	CDWR	08	062499	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	11163			5000	205				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	11163	0	205	0	0
T	4.1	20090227	CDFW	CDWR	08	062539	12					2	3	2005	20061109	20061115	6FCSAFEA LKOR	6FCSAFEA FRFH	6F*      WASHINGTON	Y	H	E	FR	100.72	218	N	5000	29443			5000	540				0.018	2	775		Eggs reared at Silverado, then transferred to Feather River Hatchery.	LAKE OROVILLE	FEATHER R HATCHERY	WASHINGTON STOCK	CA	SAFA	FEA	C	29443	0	540	0	0
T	4.1	20200127	ADFG	MIC	13	470124	12					2		2001	20030522	20030522	1F1SE101 2510250	1F1SE101 2510250	1F1SE101 2510250	S	H	P	FR	22.5		N	5000	14887			0000	358219			W	0					TAMGAS CR 101-25	TAMGAS CREEK	TAMGAS CR	AK	SEAK	SESE	N	14887	0	0	358219	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO03137						2	3	2003	20040612	20040612	2FS  JNSTR6051	2FS  JNSTH0007	2FS  JNSTS1288	F	H	B		2		N					0000	11000			B						R-L Memekay R	H-Memekay River H	S-Salmon R/JNST	BC	JNST	JSVI	N	0	0	0	11000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO03141						2	3	2003	20040613	20040613	2FS  JNSTR6102	2FS  JNSTH0007	2FS  JNSTS1288	F	H	B		2		N					0000	5500			B						R-Spirit Cr	H-Memekay River H	S-Salmon R/JNST	BC	JNST	JSVI	N	0	0	0	5500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO03146						2	3	2003	20040603	20040603	2FS  LWFRR2053	2FS  LWFRH0314	2FS  LWFRS0281	F	H	B		1.35		N					0000	8000			B						R-Eagle Cr	H-Brunette River H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	8000	0
T	4.1	20200127	ADFG	SSRAA	01	042186	12					2	3	2008	20100601	20100601	1F1SE106 4410310	1F1SE106 4410310	1F1SE106 4410310	S	H	P	FR	13.33	110	N	5000	11149			0000	61984	5000	67	B	0.006	6	1044			CRYSTAL CR 106-44	CRYSTAL LAKE	CRYSTAL CR	AK	SEAK	SESE	N	11149	0	67	61984	0
N	4.1	20200302	WDFW	WDFW	04	!04P00062924						2		2007	20080326	20080326	3F563 22 V3HDZK R	3F21802  220240 H	3F21802  220240 S		H			0.75							0000	20000								BO=MIXED(HxW)	LK ABERDEEN (GRAY)	LK ABERDEEN HATCHERY	VAN WINKLE C 22.0240	WA	GRAY	GHLC	N	0	0	0	20000	0
T	4.1	20060803	CDFW	CDFW	08	065135	14	12101	33729			2		2003	20041004	20041104	6FBRRDRC	6FBRRDRC WSFH	6FBRRDRC	V	H	E		15.3	103	N	5000	6160							B	0	35	310			DRY CREEK	WARM SPRINGS HATCHERY	DRY CREEK	CA	CECA	NORU	C	6160	0	0	0	0
T	4.1	20200302	WDFW	WDFW	04	632769	13			O	0420051004	2		2003	20050502	20050528	3F21802  230190 R		3F21802  230190 S	G	W	P		15.11		N	0000	13436												WILDSTOCK NO QC	CHEHALIS-UPR 23.0190	NA	CHEHALIS-UPR 23.0190	WA	GRAY	UPCH	N	0	13436	0	0	0
N	4.1	20200302	WDFW	WDFW	04	!04P00034547						2	7	2010	20120501	20120501	3F42001  250131 R	3F 4638730-12356040	3F42001  250093 S	Y	H		FR	28.34	135						5000	134000								BO=MIXED(HxW)	GRAYS R -WF  25.0131	GRAYS RIVER HATCHERY	GRAYS R      25.0093	WA	LOCR	GREL	N	0	0	134000	0	0
T	4.1	20200127	ADFG	SSRAA	01	042576	12					2	3	2009	20110525	20110525	1M1SE101 4599997	1F1SE101 4510070	1F1SE101 4510070999	S	H	P	FR	21.17	128	N	5000	11036			0000	186841	5000	123	B	0.011	35	883			HERRING COVE 101-45	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	11036	0	123	186841	0
T	4.1	20070626	CDFW	CDFW	08	065139*2	14	25930	30876			2	4	2006	20070605	20070605	6FBRRAUS GRAY	6FBRRDRC WSFH	6FBRR	G	H	E	FR	2.5	58	N	5000	2995								0	26	300	Y		GRAY CREEK	WARM SPRINGS HATCHERY	RUSSIAN RIVER	CA	CECA	NORU	C	2995	0	0	0	0
T	4.1	20070626	CDFW	CDFW	08	065141*2	14	6038	11328			2	4	2006	20070604	20070604	6FBRRSPH	6FBRRDRC WSFH	6FBRR	G	H	E	FR	2.3	57	N	5000	3004								0	24	300	Y		SHEEPHOUSE CREEK	WARM SPRINGS HATCHERY	RUSSIAN RIVER	CA	CECA	NORU	C	3004	0	0	0	0
T	4.1	20080730	CDFW	CDFW	08	065144	14					2	4	2006	20071029	20071102	6FBRRDRC MILL	6FBRRDRC WSFH	6FBRR	V	H	E	FR	8	87	N	5000	5668			5000	155				0.02		582			MILL CREEK RUSSIAN RIVER	WARM SPRINGS HATCHERY	RUSSIAN RIVER	CA	CECA	NORU	C	5668	0	155	0	0
T	4.1	20200302	WDFW	WDFW	04	633081	13			O	0420061049	2		2004	20060527	20060629	3F10513  150048 R		3F10513  150048 S	Y	W	E		22.67			0000	4906							C					BO=W(WILD) FPP IS ESTIMATED.  NOT REPORTED.	MINTER CR    15.0048	NA	MINTER CR    15.0048	WA	SPS	EKPS	N	0	4906	0	0	0
N	4.1	20200302	WDFW	WDFW	04	!04P00027819						2		2010	20120416	20120420	3F10510  090072 R	3F10510  090072 H	3F10510  090072 S	Y	H		VO	25.19	127						5000	261730	0000	788						BO=MIXED(HxW)	BIG SOOS CR  09.0072	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	261730	788	0
T	4.1	20200124	CDFO	CDFO	03	184159	0					2	3	2004	20060420	20060515	2FS  GSVIR0295	2FS  GSVIH0295	2FS  GSVIS0295	S	H	P		16.8		N	5000	8853			5000	37535			C		1	100			R-Goldstream R	H-Goldstream River H	S-Goldstream R	BC	GST	GSVI	N	8853	0	37535	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00062972						2		2005	20060219	20060219	3F21802  220261 R	3F21802  226015 H02	3F21802  220360 S	E	H			0.3							0000	9700									SYLVIA CR    22.0261	GRAYS HARB4-H/HARBEL	SATSOP R     22.0360	WA	GRAY	GHLC	N	0	0	0	9700	0
T	4.1	20200124	CDFO	CDFO	03	186123	12			D	032009H00001471	2	3	2007	20090506	20090506	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	P		26.8	137	N	0000	11310			0000	180			B	0	18	281		CWT ONLY OF DIT PAIR. SEE 186119 ADCWT. MID	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	0	11310	0	180	0
T	4.1	20200127	ADFG	NSRAA	01	040694	12					2		2002	20040606	20040606	1M1NE112 11	1F1NE112 1110110	1F1NE112 1110110999	S	H	B	FR	18.5		N	5000	18321			0000	1342959	5000	1486	B	0.075	17	505			KASNYKU BAY 112-11	HIDDEN FALLS	HIDDEN FALLS H	AK	SEAK	SENE	N	18321	0	1486	1342959	0
T	4.1	20200302	WDFW	WDFW	04	633989	13					2		2005	20070522	20070627	3F42001  270339 R		3F42001  270339 S	Y	W			22.67			0000	4446												WILDSTOCK COHO	CEDAR CR     27.0339	NA	CEDAR CR STOCK	WA	LOCR	LEWI	N	0	4446	0	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00038104						2		2010	20110310	20110310	3F10510  080052 R	3F10510  08     H05	3F10510  080178 S	E	H			0.3							0000	3945									LYON CR      08.0052	JOHN SIMS PROJECT-COOP	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	3945	0
N	4.1	20200302	WDFW	COOP	04	!04P00064872						2		2005	20070601	20070601	3M10208  888104 R	3M10208  888104 H	3F10208  030176 S	Y	H			45.35							5000	29747	0000	253							OAK HARBOR NET PENS	OAK HARBOR NET PENS	SKAGIT R     03.0176	WA	NPS	WICI	N	0	0	29747	253	0
T	4.1	20200127	ADFG	NSRAA	01	041197	13					2	3	2008	20100511	20100511	1M1NE112 11	1F1NE112 1110110	1F1NE112 1110110999	S	H	E	FR	21.58		N	5000	2107			0000	86602	5000	13	C	0.0061	40	500			KASNYKU BAY 112-11	HIDDEN FALLS	HIDDEN FALLS H	AK	SEAK	SENE	N	2107	0	13	86602	0
T	4.1	20200127	ADFG	NSRAA	01	041768	13					2	3	2007	20090517	20090517	1M1NE112 11	1F1NE112 1110110	1F1NE112 1110110999	S	H	P	FR	18.03		N	5000	19117			0000	664517	5000	232	B	0.012	18	500			KASNYKU BAY 112-11	HIDDEN FALLS	HIDDEN FALLS H	AK	SEAK	SENE	N	19117	0	232	664517	0
T	4.1	20200302	WDFW	WDFW	04	633998	13			O	0420071002	2		2005	20070528	20070613	3F21802  220465 R		3F21802  220465 S	Y	W	P		22.67			0000	4668							C					BO=W(WILD) FPP IS ESTIMATED.  NOT REPORTED.	BINGHAM CR   22.0465	NA	BINGHAM CR   22.0465	WA	GRAY	GHLC	N	0	4668	0	0	0
T	4.1	20070514	YAKA	YAKA	11	052689	13					2	3	2004	20060507	20060615	3F42001  450913 R01	3F42001  450474 H	3F42001  450030 S	S	H	B	VO	26.9	130	N	0009	31931			0009	0			B					CWT non-ad clipped coho + body tag	MAHAR POND	LEAVENWORTH HATCHERY	WENATCHEE R  45.0030	WA	UPCR	WECH	C	0	31931	0	0	0
T	4.1	20070514	YAKA	YAKA	11	052667	13					2	3	2004	20060507	20060615	3F42001  450913 R01	3F42001  450474 H	3F42001  450030 S	S	H	B	VO	26.9	130	N	0009	73316			0009	0			B					CWT non-ad clipped coho + body tag	MAHAR POND	LEAVENWORTH HATCHERY	WENATCHEE R  45.0030	WA	UPCR	WECH	C	0	73316	0	0	0
T	4.1	20070514	YAKA	YAKA	11	052684	13					2	3	2004	20060506	20060615	3F42001  450751 R01	3F42001  450474 H	3F42001  450030 S	S	H	B	VO	26.5	134	N	0000	27298			0000	220			B	0.992	180	500		CWT non-ad clipped coho	BEAVER CR ACCL. POND	LEAVENWORTH HATCHERY	WENATCHEE R  45.0030	WA	UPCR	WECH	C	0	27298	0	220	0
T	4.1	20070514	YAKA	YAKA	11	052685	13					2	3	2004	20060506	20060615	3F42001  450751 R01	3F42001  450474 H	3F42001  450030 S	S	H	B	VO	26.5	134	N	0000	27241			0000	164			B	0.994	180	500		CWT non-ad clipped coho	BEAVER CR ACCL. POND	LEAVENWORTH HATCHERY	WENATCHEE R  45.0030	WA	UPCR	WECH	C	0	27241	0	164	0
T	4.1	20070514	YAKA	YAKA	11	052686	13					2	3	2004	20060506	20060615	3F42001  450751 R01	3F42001  450474 H	3F42001  450030 S	S	H	B	VO	26.5	134	N	0000	28149			0000	284			B	0.99	180	500		CWT non-ad clipped coho	BEAVER CR ACCL. POND	LEAVENWORTH HATCHERY	WENATCHEE R  45.0030	WA	UPCR	WECH	C	0	28149	0	284	0
T	4.1	20200302	WDFW	WDFW	04	633566	13			O	04200700000118	2	3	2005	20070522	20070522	3F42001  270168 R01	3F42001  270168 H	3F42001  270168 S	Y	H			28.34	140		0000	69716			0000	4058				0.055					LEWIS R -NF  27.0168	LEWIS RIVER HATCHERY	LEWIS R      27.0168	WA	LOCR	LEWI	N	0	69716	0	4058	0
N	4.1	20200302	WDFW	COOP	04	!04P00063090						2		2007	20080413	20080413	3F10308  070137 R	3F10308  076010 H	3F10308  070012 S02	E	H			0.45							0000	1000									WILLIAMS CR  07.0137	SNOHOMISH SPORTSMEN	SKYKOMISH R  07.0012	WA	MPS	LAKW	N	0	0	0	1000	0
T	4.1	20200302	WDFW	WDFW	04	634464	13					2	1	2007	20090516	20090601	3F10412  150389 R		3F10412  150389 S	S	W	E		12.96			0000	17640							C					COHO WILDSTOCK	BIG BEEF CR  15.0389	NA	BIG BEEF CR  15.0389	WA	HOOD	WKIT	N	0	17640	0	0	0
T	4.1	20200302	WDFW	WDFW	04	634397	13					2		2009	20110603	20110621	3F21802  220465 R		3F21802  220465 S	Y	W	P		22.68			0000	12444							C					WILDSTOCK	BINGHAM CR   22.0465	NA	BINGHAM CR   22.0465	WA	GRAY	GHLC	N	0	12444	0	0	0
T	4.1	20200302	WDFW	WDFW	04	635183	12					2		2008	20091116	20091117	3F42001  270218 R		3F42001  270218 S	S	W	E		4.88			5000	5824							C					WILDSTOCK	MILL CREEK - EF LEWIS R	NA	MILL CREEK - EF LEWIS R	WA	LOCR	LEWI	N	5824	0	0	0	0
N	4.1	20200127	ADFG	PWSAC	01	!01122PWSA02						2	3	2010	20120603	20120603	1M2PW221 10	1F2PW223 40	1F2PW223 4099998	S	H	P		11.7	103	N					0500	75000			B						FLEMING SPIT 221-10	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	75000	0
T	4.1	20200302	WDFW	WDFW	04	635471	13					2		2008	20100406	20100601	3F42001  250297 R		3F42001  250297 S	Y	W	P		22.68			0000	2334							C					WILDSTOCK	ABERNATHY CR 25.0297	NA	ABERNATHY CR 25.0297	WA	LOCR	GREL	N	0	2334	0	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO05122						2	3	2005	20060531	20060531	2FS  LWFRR3219	2FS  LWFRH0314	2FS  LWFRS0281	F	H	B		0.62		N					0000	2500			B						R-Deer Lk Cr	H-Brunette River H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	2500	0
T	4.1	20200302	WDFW	WDFW	04	635472	13					2		2008	20100405	20100529	3F42001  250313 R		3F42001  250313 S	Y	W	P		22.67			0000	1120							C					WILDSTOCK	GERMANY CR   25.0313	NA	GERMANY CR   25.0313	WA	LOCR	GREL	N	0	1120	0	0	0
T	4.1	20200302	WDFW	WDFW	04	635478	13					2		2008	20100331	20100501	3F21802  220465 R		3F21802  220465 S	Y	W	E		22.68			0000	22062							C					WILDSTOCK	BINGHAM CR   22.0465	NA	BINGHAM CR   22.0465	WA	GRAY	GHLC	N	0	22062	0	0	0
T	4.1	20200127	ADFG	DIPAC	01	041113	12					2		2003	20050617	20050617	1M1NE111 40	1F1NE111 4010150998	1F1NE111 4010150998	S	H	P	FR	16.31		N	5500	14759			0500	207005	5500	240	B	0.016	182	505			GASTINEAU CH 111-40	MACAULAY	MACAULAY H	AK	SEAK	SENE	N	14759	0	240	207005	0
T	4.1	20200127	ADFG	SSRAA	01	0401060304	15					2	3	2008	20091120	20091120	1F1SE101 5510730010	1F1SE101 4510070	1F1SE101 4510070999	P	H	P	FR	23.23	124	N	5000	10721			0000	90757	5000	21	B	0.002	5	600			BAKEWELL LK 101-55	WHITMAN LAKE	WHITMAN LAKE H	AK	SEAK	SESE	N	10721	0	21	90757	0
T	4.1	20200302	WDFW	WDFW	04	635778	13					2		2009	20110525	20110602	3F21802  220465 R		3F21802  220465 S	Y	W	P		22.68			0000	17757							C					WILDSTOCK	BINGHAM CR   22.0465	NA	BINGHAM CR   22.0465	WA	GRAY	GHLC	N	0	17757	0	0	0
T	4.1	20200302	WDFW	WDFW	04	635787	13					2	4	2009	20110418	20110507	3F10412  150389 R		3F10412  150389 S	S	W	E		12.96			0000	22800							C					WILDSTOCK	BIG BEEF CR  15.0389	NA	BIG BEEF CR  15.0389	WA	HOOD	WKIT	N	0	22800	0	0	0
T	4.1	20200127	ADFG	SSRAA	01	041108	12					2		2003	20050526	20050603	1M1SE106 22	1F1SE106 22	1F1SE106 2299997	S	H	P	FR	28.54	139	N	5000	10620			0000	144403	5000	431	B	0.039	39	711		COMBINE WITH 041107	BURNETT INLET 106-22	BURNETT INLET	BURNETT INLET H	AK	SEAK	SESE	N	10620	0	431	144403	0
