record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
N	4.1	20200302	WDFW	COOP	04	!04P00115080						2		2016	20161130	20161130	3F10510  080242 R	3F10510  08     H	3F10510  080178 S	E	H		VO	0.23							0000	3000									FORBES CR    08.0242	ROGER URBANIAK PROJECT	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	3000	0
N	4.1	20200302	WDFW	COOP	04	!04P00115081						2		2016	20161130	20161130	3F10510  080028AR	3F10510  08     H	3F10510  080178 S	E	H		VO	0.23							0000	2000								YARROW CREEK/CHOCKRAIX CREEK	LK WASHINGTON (KING)	ROGER URBANIAK PROJECT	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	2000	0
N	4.1	20200302	WDFW	COOP	04	!04P00115083						2		2016	20161129	20161129	3F10510  080275 R	3F10510  08     H	3F10510  080178 S	E	H		VO	0.23							0000	2000								COZY COVE	UNNAMED CR   08.0275	ROGER URBANIAK PROJECT	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	2000	0
N	4.1	20200302	WDFW	COOP	04	!04P00115082						2		2016	20161129	20161129	3F10510  080252 R	3F10510  08     H	3F10510  080178 S	E	H		VO	0.23							0000	2000									UNNAMED CR   08.0252	ROGER URBANIAK PROJECT	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	2000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO17177						2	3	2017	20190603	20190606	2FS  GSVIR2697	2FS  GSVIH2697	2FS  GSVIS2697	S	H	P		29	139	N					0000	2700			B						R-Little R/GSVI	H-Little River H	S-Little R/GSVI	BC	GST	GSVI	N	0	0	0	2700	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO17178						2	3	2017	20190511	20190511	2FN  NCSTR1918	2FN  NCSTH1918	2FN  NCSTS1918	S	H	B	FR	14.8		N					0000	6768			B						R-Oldfield Cr	H-Oldfield Creek H	S-Oldfield Cr	BC	NOBC	NCST	N	0	0	0	6768	0
T	4.1	20200127	ADFG	NSRAA	01	043689	12					2	3	2014	20160419	20160520	1F1NW113 4110320010		1F1NW113 4110320010	S	W				85	N	5002	2000			5002	14			C	0.007		289			SALMON LK 113-41	NA	SALMON LK 113-41	AK	SEAK	SENW	N	2000	0	14	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00115101						2		2016	20170501	20170501	3F10806  180234 R	3F10806  1872368E	3F10806  180018 S		H			0.9							0000	240									ENNIS CR     18.0234	JEFFERSON ES(PT ANGE	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	240	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO17179						2	3	2017	20190531	20190531	2MN  CCSTR0856	2MN  CCSTH0856	2FN  CCSTS0214	S	H	B	FR	21		N					0000	45960									R-McLoughlin Bay	H-McLaughlin Bay Seapen	S-McLoughlin Bay Cr	BC	CEBC	CCST	N	0	0	0	45960	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO17180						2	3	2017	20180806	20190806	2FN  CCSTR0409	2FN  CCSTH0409	2FN  CCSTS0409	F	H	B	FR			N					0000	15000									R-Kitasoo Cr	H-Kitasoo Creek H	S-Kitasoo Cr	BC	CEBC	CCST	N	0	0	0	15000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO17181						2	3	2017	20190504	20190504	2FN  SKNAR2214	2FN  SKNAH2212	2FN  SKNAS2214	S	H	B	FR	20		N					0000	1244			B						R-Zymacord R	H-Spring Creek/ SKNA H	S-Zymacord R	BC	NOBC	SKNA	N	0	0	0	1244	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO17182						2	3	2017	20190527	20190527	2FS  GSMNR0226	2FS  GSMNH0226	2FS  GSMNS0226	S	H	B		17.2		N					0000	12483			B						R-Noons Cr	H-Noons Creek H	S-Noons Cr	BC	GST	GSMS	N	0	0	0	12483	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1898						2	3	2018	20190330	20190330	2FS  GSMNR6721	2FS  GSMNH0153	2FS  GSMNS1184	E	H	P	FR			N					0000	6955			B						R-Loggers Lane Cr	H-Tenderfoot Creek H	S-Mamquam R	BC	GST	GSTG	N	0	0	0	6955	0
N	4.1	20200302	WDFW	COOP	04	!04P00115125						2		2016	20170501	20170501	3F10308  070881 R	3F10308  0778157E	3F10308  070012 S02		H			0.9							0000	146								BO=MIXED(HxW)	SULTAN R     07.0881	IMMACULATE CONC(EVER	SKYKOMISH R  07.0012	WA	NPS	SNOH	N	0	0	0	146	0
N	4.1	20200302	WDFW	COOP	04	!04P00115124						2		2016	20170508	20170508	3F21802  220155 R	3F10208  0372579E	3F21802  220191 S		H			1.8							0000	196								BO=MIXED(HxW)	LTL HOQUIAM  22.0155	LINCOLN ES(MOUNT VER	WISHKAH R    22.0191	WA	GRAY	GHLC	N	0	0	0	196	0
N	4.1	20200302	WDFW	COOP	04	!04P00115128						2		2016	20170404	20170404	3F21802  220192 R	3F21802  2271033E	3F21802  220260 S		H			0.6							0000	500								BO=MIXED(HxW)	STEWART CR   22.0192	ABERDEEN SD 5(ABERDE	WYNOOCHEE R  22.0260	WA	GRAY	GHLC	N	0	0	0	500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1899						2	3	2018	20190325	20190325	2FS  GSMNR1185	2FS  GSMNH0153	2FS  GSMNS0153	E	H	P	FR			N					0000	18031			B						R-Paradise Ch Low	H-Tenderfoot Creek H	S-Tenderfoot Cr	BC	GST	GSTG	N	0	0	0	18031	0
N	4.1	20200302	WDFW	COOP	04	!04P00115129						2	7	2016	20170605	20170605	3F42001  260192 R	3F42001  2672281E	3F42001  260002 S		H			0.9							0000	95									DELAMETER CR 26.0192	CASTLE ROCK HS (CAST	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	95	0
N	4.1	20200302	WDFW	COOP	04	!04P00115132						2		2016	20170410	20170410	3F10511  100413 R	3F   TEMP0024702	3F10511  100021 S		H			0.9							0000	215								BO=MIXED(HxW)	CARBON R     10.0413	HARRIS HOME SCHOOL	PUYALLUP R   10.0021	WA	MPS	PUYA	N	0	0	0	215	0
N	4.1	20200302	WDFW	COOP	04	!04P00115131						2		2016	20170418	20170418	3F10511  100057 R	3F10511  1073330E	3F10511  100021 S		H			0.9							0000	200								BO=MIXED(HxW)	BOISE CR     10.0057	ENUMCLAW HS	PUYALLUP R   10.0021	WA	MPS	PUYA	N	0	0	0	200	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18100						2	3	2018	20190308	20190308	2FS  GSMNR1875	2FS  GSMNH0153	2FS  GSMNS0153	E	H	P	FR			N					0000	36288			B					BKD release to Dave's Pond	R-BC Railway Ch	H-Tenderfoot Creek H	S-Tenderfoot Cr	BC	FRTH	UPFR	N	0	0	0	36288	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18101						2	3	2018	20190330	20190330	2FS  JNSTR6566	2FS  GSMNH0153	2FS  GSMNS0153	E	H	P	FR			N					0000	22897			B					BKD release to Brackendale Ck.	R-Dry Ch	H-Tenderfoot Creek H	S-Tenderfoot Cr	BC			N	0	0	0	22897	0
N	4.1	20200302	WDFW	COOP	04	!04P00115133						2		2016	20170323	20170323	3F10308  070881 R	3F10308  0773686E	3F10308  070012 S02		H			0.9							0000	180								BO=MIXED(HxW)	SULTAN R     07.0881	MONROE ES(EVERETT)	SKYKOMISH R  07.0012	WA	NPS	SNOH	N	0	0	0	180	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18102						2	3	2018	20190425	20190425	2FS  GSVIR2697	2FS  GSVIH2697	2FS  GSVIS2697	F	H	B	FR	3		N					0000	2500			B						R-Little R/GSVI	H-Little River H	S-Little R/GSVI	BC	GST	GSVI	N	0	0	0	2500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO14196						2	3	2014	201505	201505	2FN  NASSR2098	2MN  NASSH2568	2FN  NASSS2098	F	H	B				N					0000	180			B						R-Zolzap Cr	H-Nisga'a Schools	S-Zolzap Cr	BC	NOBC	NASS	N	0	0	0	180	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18103						2	3	2018	20190617	20190617	2FS  GSVIR2697	2FS  GSVIH2697	2FS  GSVIS2697	F	H	B	FR	6.8		N					0000	2800			B						R-Little R/GSVI	H-Little River H	S-Little R/GSVI	BC	GST	GSVI	N	0	0	0	2800	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18104						2	3	2018	20190528	20190528	2FS  GSVIR0277	2FS  GSVIH0277	2FS  GSVIS0277	F	H	B	FR	0.76		N					0000	40000			B						R-Oyster R	H-Oyster River H	S-Oyster R	BC	GST	GSVI	N	0	0	0	40000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18105						2	3	2018	20190614	20190614	2FS  NWVIR0030	2FS  NWVIH6426	2FS  NWVIS0117	F	H	B	FR			N					0000	25			C						R-Gold R	H-Vanc Is West (Gold R) S	S-Conuma R	BC	WCVI	NWVI	N	0	0	0	25	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO14207						2	3	2014	201505	201505	2FS  TOMFR6065	2FS  TOMFH0260	2FS  TOMFS0260	F	H	B				N					0000	105			C						R-Chase Cr	H-Dunn Creek H	S-Dunn Cr	BC	FRTH	UPTR	N	0	0	0	105	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18106						2	3	2018	20190501	20190531	2FN  NCSTR1918	2FN  NCSTH2545	2FN  NCSTS1918	F	H	B	FR			N					0000	750			B						R-Oldfield Cr	H-Prince Rupert Schools	S-Oldfield Cr	BC	NOBC	NCST	N	0	0	0	750	0
N	4.1	20200302	WDFW	COOP	04	!04P00115138						2	7	2016	20170412	20170412	3F21802  220261 R	3F21802  2272180E	3F21802  220360 S		H			0.9							0000	100								BO=MIXED(HxW)	SYLVIA CR    22.0261	MONTESANO JHS HS	SATSOP R     22.0360	WA	GRAY	GHLC	N	0	0	0	100	0
N	4.1	20200302	WDFW	COOP	04	!04P00115139						2	7	2016	20170313	20170313	3F42001  260002 R	3F42001  2673238E	3F42001  260002 S		H			0.9							0000	250									COWLITZ R    26.0002	MOSSYROCK HS(MOSSYRO	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	250	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18107						2	3	2018	20190514	20190514	2FN  QCI R1642	2FN  QCI H2569	2FN  QCI S0060	F	H	B	FR			N					0000	93			C						R-Rennie Cr	H-Haida Gwaii Schools	S-Yakoun R	BC	QCI	QCIG	N	0	0	0	93	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18108						2	3	2018	20190401	20190531	2FS  LWFRR2469	2FS  LWFRH2519	2FS  LWFRS0107	F	H	B				N					0000	1288									R-Clayburn Cr	H-Abbotsford Schools	S-Chilliwack R	BC	FRTH	LOFR	N	0	0	0	1288	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18109						2	3	2018	20190401	20190531	2FS  LWFRR0107	2FS  LWFRH1345	2FS  LWFRS0107	F	H	B				N					0000	1367									R-Chilliwack R	H-Chilliwack Schools	S-Chilliwack R	BC	FRTH	LOFR	N	0	0	0	1367	0
N	4.1	20200302	WDFW	COOP	04	!04P00115141						2	7	2016	20170607	20170607	3F21802  230882 R	3F21802  2373346E	3F21802  230761 S		H			0.9							0000	240								BO=MIXED(HxW)	NEWAUKUM R   23.0882	OLYMPIC ES (CHEHALIS	SKOOKUMCHUCK 23.0761	WA	GRAY	UPCH	N	0	0	0	240	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18110						2	3	2018	20190401	20190430	2FS  LWFRR0154	2FS  LWFRH5763	2FS  LWFRS0154	F	H	B				N					0000	199									R-Chehalis R	H-Fraser-Cascade Schools	S-Chehalis R	BC	FRTH	LOFR	N	0	0	0	199	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18111						2	3	2018	20190501	20190531	2FN  CCSTR0409	2FN  CCSTH2289	2FN  CCSTS0409	F	H	B	FR			N					0000	35									R-Kitasoo Cr	H-Central Coast Schools	S-Kitasoo Cr	BC	CEBC	CCST	N	0	0	0	35	0
N	4.1	20200302	WDFW	COOP	04	!04P00115145						2		2016	20170428	20170428	3F10308  070065 R	3F10308  0774184E	3F10308  070012 S02		H			0.9							0000	100								BO=MIXED(HxW) GHOST HORSE CREEK	SKYKOMISH TRB 7.0065	SEATTLE HILL ES(EVER	SKYKOMISH R  07.0012	WA	NPS	SNOH	N	0	0	0	100	0
N	4.1	20200302	WDFW	COOP	04	!04P00115146						2		2016	20170411	20170411	3F10511  100027 R	3F10513  1274103E	3F10511  100021 S		H			0.9							0000	235								BO=MIXED(HxW)	CLARKS CR    10.0027	SHINING MTAIN ES(SPA	PUYALLUP R   10.0021	WA	MPS	PUYA	N	0	0	0	235	0
T	4.1	20200302	WDFW	WDFW	04	636844	13			D	04201600000838	2		2014	20160501	20160503	3F10308  070940 R	3F10308  070943 H	3F10308  070012 S02	Y	H	K	FR	24.51	132		0000	44802			0000	198				0.0044		1133		BO=MIXED(HxW) FISH WERE SMOLTING; LOOKED GOOD GOING OUT	WALLACE R    07.0940	WALLACE R HATCHERY	SKYKOMISH R  07.0012	WA	NPS	SNOH	N	0	44802	0	198	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18112						2	3	2018	20190501	20190531	2MN  CCSTR0856	2FN  CCSTH2289	2FN  CCSTS0214	F	H	B	FR			N					0000	50									R-McLoughlin Bay	H-Central Coast Schools	S-McLoughlin Bay Cr	BC	CEBC	CCST	N	0	0	0	50	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18113						2	3	2018	20190501	20190531	2FN  CCSTR0140	2FN  CCSTH2289	2FN  CCSTS0140	F	H	B	FR			N					0000	1500									R-Snootli Cr	H-Central Coast Schools	S-Snootli Cr	BC	CEBC	CCST	N	0	0	0	1500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18114						2	3	2018	20190706	20190706	2FN  NCSTR0297	2FN  NCSTH1918	2FN  NCSTS0297	F	H	B	FR	2.8		N					0000	24004			B						R-Diana Cr	H-Oldfield Creek H	S-Diana Cr	BC	NOBC	NCST	N	0	0	0	24004	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18115						2	3	2018	20190701	20190731	2FN  NCSTR0274	2FN  NCSTH0274	2FN  NCSTS0274	F	H	B	FR	4.3		N					0000	6340			B						R-Oona R	H-Oona River H	S-Oona R	BC	NOBC	NCST	N	0	0	0	6340	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18116						2	3	2018	20190501	20190531	2FN  SKNAR0171	2FN  SKNAH2611	2FN  SKNAS0171	F	H	B	FR			N					0000	1680			B						R-Lakelse R	H-Terrace Schools	S-Lakelse R	BC	NOBC	SKNA	N	0	0	0	1680	0
T	4.1	20200302	WDFW	WDFW	04	636845	13					2	7	2014	20160426	20160426	3F42001  250131 R	3F 4638730-12356040	3F42001  250093 S	Y	H	P	FR	29.64	138		5000	39916			5000	84				0.0021		486		BO=MIXED(HxW)	GRAYS R -WF  25.0131	GRAYS RIVER HATCHERY	GRAYS R      25.0093	WA	LOCR	GREL	N	39916	0	84	0	0
T	4.1	20200302	WDFW	WDFW	04	636846	13					2	3	2014	20160502	20160502	3F42001  250001 R18	3F42001  250071 H	5F334    16	Y	H	P		28.31	138		5000	42000										491		FISH HAULED OUT TO ROCKY POINT IN GRAYS BAY AND RELEASED.	COL R @ RM  18.2	DEEP R NET PENS	EAGLE CR CASCADE HAT	WA	LOCR	YOCL	N	42000	0	0	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18117						2	3	2018	20190501	20190531	2FN  NCSTR0146	2FN  CCSTH1306	2FN  NCSTS0146	F	H	B	FR			N					0000	400			B						R-Kitimat R	H-Kitimat Schools	S-Kitimat R	BC	CEBC	CCST	N	0	0	0	400	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18118						2	2	2018	20190501	20190531	2FN  SKNAR1917	2FN  SKNAH7003	2FN  SKNAS1917	F	H	B				N					0000	90			B						R-Kitwanga R	H-Kitwanga Schools	S-Kitwanga R	BC	NOBC	SKNA	N	0	0	0	90	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18119						2	3	2018	20190501	20190531	2FN  NCSTR1310	2FN  NCSTH2546	2FN  NCSTS1310	F	H	B	FR			N					0000	145			B						R-Rainy Cr	H-Stewart Schools	S-Rainy Cr	BC	NOBC	NCST	N	0	0	0	145	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18121						2	3	2018	20190522	20190522	2FS  GSMNR3213	2FS  GSMNH3213	2FS  GSMNS2135	F	H	B	FR	1.8		N					0000	2500			B						R-Morten Cr	H-Morten Creek H	S-Lynn Cr/GSMN	BC	GST	GSMS	N	0	0	0	2500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18122						2	3	2018	20190522	20190522	2FS  GSMNR2135	2FS  GSMNH3213	2FS  GSMNS2135	F	H	B	FR	1.8		N					0000	1600			B						R-Lynn Cr/GSMN	H-Morten Creek H	S-Lynn Cr/GSMN	BC	GST	GSMS	N	0	0	0	1600	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18123						2	3	2018	20190401	20190531	2FS  GSMNR2618	2FS  GSMNH2000	2FS  GSMNS0103	F	H	B	FR			N					0000	1729			B						R-Beaver Cr/GSMN	H-Vancouver Schools	S-Capilano R	BC	GST	GSTG	N	0	0	0	1729	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18124						2	3	2018	20190429	20190529	2FS  SWVIR0388	2FS  SWVIH1901	2FS  SWVIS0388	F	H	B	FR	1.4		N					0000	38880									R-Kootowis Cr	H-Tofino H	S-Kootowis Cr	BC	WCVI	SWVI	N	0	0	0	38880	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18125						2	3	2018	20190602	20190602	2FS  SWVIR1902	2FS  SWVIH1901	2FS  SWVIS1902	F	H	B	FR	1.3		N					0000	62100									R-Cypre R	H-Tofino H	S-Cypre R	BC	WCVI	SWVI	N	0	0	0	62100	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18126						2	3	2018	20190511	20190511	2FS  LWFRR2469	2FS  LWFRH2469	2FS  LWFRS0107	F	H	B	FR	1.62		N					0000	11351			B						R-Clayburn Cr	H-Clayburn Creek H	S-Chilliwack R	BC	FRTH	LOFR	N	0	0	0	11351	0
N	4.1	20200302	WDFW	COOP	04	!04P00085565						2		2014	20150203	20150203	3F10510  080049 R04	3F10510  08     H11	3F10510  080178 S		H		FR	0.9							0000	215									HALL LK (SNOH)	FRIENDS OF ISH	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	215	0
N	4.1	20200302	WDFW	COOP	04	!04P00085564						2		2014	20150331	20150331	3F10510  080203 R	3F10510  08     H11	3F10510  080178 S		H		FR	0.91							0000	378								COLLINS CREEK	ISSAQUAH TRB 08.0203	FRIENDS OF ISH	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	378	0
T	4.1	20200302	WDFW	WDFW	04	636847	13			D	04201600000839	2		2014	20160401	20160404	3F10412  160005 R	3F10412  160005 H	3F10412  160005 S	G	H	K	VO	21.91	125		5000	46640	0000	173	5000	173	0000	1		0.0037		537			PURDY CR     16.0005	GEORGE ADAMS HATCHERY	GEORGE ADAMS (PURDY)	WA	HOOD	SKDO	N	46640	173	173	1	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18127						2	3	2018	20190523	20190623	2FS  GSMNR0112	2FS  GSMNH0112	2FS  GSMNS0112	F	H	B	FR	1.6		N					0000	151298			W						R-Seymour R/GSMN	H-Seymour River H	S-Seymour R/GSMN	BC	GST	GSMS	N	0	0	0	151298	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18128						2	3	2018	20190618	20190618	2FS  GSMNR6697	2FS  GSMNH0112	2FS  GSMNS0112	F	H	B	FR	0.85		N					0000	40000			W						R-Seymour Above Dam	H-Seymour River H	S-Seymour R/GSMN	BC	GST	GSMS	N	0	0	0	40000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18129						2	3	2018	20190624	20190624	2FS  NWVIR1626	2FS  NWVIH9005	2FS  NWVIS1626	F	H	B	FR	1.2		N					0000	48535									R-Goodspeed R	H-Cordy Creek H	S-Goodspeed R	BC	WCVI	NWVI	N	0	0	0	48535	0
N	4.1	20200302	WDFW	COOP	04	!04P00115149						2		2016	20170407	20170407	3F10510  090001 R02	3F10511  1073739E	3F10510  090001 S02		H			0.88							0000	67									GREEN R      09.0001	SOUTHWOOD ES(ENUMCLA	GREEN R NATIVE   (9)	WA	MPS	DUWA	N	0	0	0	67	0
T	4.1	20200302	WDFW	WDFW	04	636849	13			D	04201600000840	2		2014	20160406	20160420	3F21802  220360 R02	3F21802  220360 H	3F21802  220360 S	Y	H	K	VO	32.86	145		5000	44961										488		BO=MIXED(HxW)	SATSOP R -EF 22.0360	BINGHAM CR HATCHERY	SATSOP R     22.0360	WA	GRAY	GHLC	N	44961	0	0	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00115150						2		2016	20170519	20170519	3F10511  100006 R	3F10511  1078078E	3F10511  100021 S		H			0.91							0000	163								BO=MIXED(HxW)	HYLEBOS CR   10.0006	SPRING VALLEY SCHOOL	PUYALLUP R   10.0021	WA	MPS	PUYA	N	0	0	0	163	0
T	4.1	20200302	WDFW	WDFW	04	636850	13			D	04201600000840	2		2014	20160406	20160420	3F21802  220360 R02	3F21802  220360 H	3F21802  220360 S	Y	H	K	VO	32.86	145		0000	44633			0000	179				0.004		500		BO=MIXED(HxW)	SATSOP R -EF 22.0360	BINGHAM CR HATCHERY	SATSOP R     22.0360	WA	GRAY	GHLC	N	0	44633	0	179	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18130						2	3	2018	20190505	20190509	2FS  LWFRR1352	2FS  LWFRH1352	2FS  LWFRS1352	F	H	B	FR	1.1		N					0000	9621			W						R-Hyde Cr/LWFR	H-Hyde Creek/ LWFR H	S-Hyde Cr/LWFR	BC	FRTH	LOFR	N	0	0	0	9621	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18131						2	3	2018	20190511	20190511	2FS  LWFRR0281	2FS  LWFRH0281	2FS  LWFRS0281	F	H	B	FR	0.88		N					0000	15644			W						R-Kanaka Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	15644	0
N	4.1	20200302	WDFW	WDFW	04	!04P00062650						2		2011	20130523	20130523	3M10513  888130 R	3M10513  888131 H	3F10308  070012 S02	Y	H		FR	31.26	147						5000	85879	0000	1043						BO=MIXED(HxW)	PEALE PASS @ SI PENS	SOUTH SOUND NET PENS	SKYKOMISH R  07.0012	WA	SPS	EKPS	N	0	0	85879	1043	0
N	4.1	20200302	WDFW	COOP	04	!04P00085569						2		2014	20150331	20150519	3F10510  080259 R02	3F10510  08     H11	3F10510  080178 S		H		FR	0.91							0000	468								COMBINED SCHOOL GROUPS.	KELSEY CR08.0259-R02	FRIENDS OF ISH	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	468	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18132						2	3	2018	20190524	20190524	2FS  LWFRR0281	2FS  LWFRH0281	2FS  LWFRS0281	F	H	B	FR	0.92		N					0000	10000			W						R-Kanaka Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	10000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18133						2	3	2018	20190524	20190524	2FS  LWFRR0281	2FS  LWFRH0281	2FS  LWFRS0281	F	H	B	FR	0.92		N					0000	8000			W						R-Kanaka Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	8000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO12164						2	2	2012	201305	201305	2FN  SKNAR1917	2FN  SKNAH7003	2FN  SKNAS1917	F	H	B	FR			N					0000	145			B						R-Kitwanga R	H-Kitwanga Schools	S-Kitwanga R	BC	NOBC	SKNA	N	0	0	0	145	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18134						2	3	2018	20190524	20190524	2FS  LWFRR6629	2FS  LWFRH0281	2FS  LWFRS0281	F	H	B	FR	0.92		N					0000	2000			W						R-McFadden Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	2000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18135						2	3	2018	20190524	20190524	2FS  LWFRR0281	2FS  LWFRH0281	2FS  LWFRS0281	F	H	B	FR	0.92		N					0000	5000			W						R-Kanaka Cr	H-Bell-Irving Kanaka Cr H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	5000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO18136						2	3	2018	20190618	20190620	2FS  LWFRR5991	2FS  LWFRH0499	2FS  LWFRS0499	F	H	B	FR	1.95		N					0000	38085			W						R-Maple Cr	H-Coquitlam River H	S-Coquitlam R	BC	FRTH	LOFR	N	0	0	0	38085	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO13121						2	3	2013	201404	201405	2MS  SWVIR0395	2FS  GSVIH2290	2FS  SWVIS0114	F	H	B	FR			N					0000	60			C					Reared by Ditidaht School.	R-Nitinat Lk	H-Cowichan Lake Schools	S-Nitinat R	BC	WCVI	SWVI	N	0	0	0	60	0
N	4.1	20200302	WDFW	COOP	04	!04P00085571						2		2014	20150313	20150610	3F10510  080028AR	3F10510  08     H11	3F10510  080178 S		H		FR	0.9							0000	5096								COMBINED SCHOOL GROUPS.	LK WASHINGTON (KING)	FRIENDS OF ISH	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	5096	0
N	4.1	20200302	WDFW	COOP	04	!04P00115154						2		2016	20170531	20170531	3F10308  070447 R	3F10308  07     H	3F10308  070012 S02		H			0.9							0000	460								BO=MIXED(HxW)	BEAVER CR    07.0447	CEDAR SPRINGS CAMP	SKYKOMISH R  07.0012	WA	NPS	SNOH	N	0	0	0	460	0
T	4.1	20200302	WDFW	WDFW	04	636854	13					2		2014	20160414	20160511	3M10513  888131 R	3M10513  888131 H	3F10308  070012 S02	G	H	O	FR	31.1	145		5000	25180	0000	215	5000	103				0.004		5000		BO=MIXED(HxW)	PEALE PASS @ SS PENS	SOUTH SOUND NET PENS	SKYKOMISH R  07.0012	WA	SPS	EKPS	N	25180	215	103	0	0
N	4.1	20200302	WDFW	COOP	04	!04P00085572						2		2014	20150401	20150401	3F10510  080052 R	3F10510  08     H11	3F10510  080178 S		H		FR	0.9							0000	300									LYON CR      08.0052	FRIENDS OF ISH	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	300	0
