record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
N	4.1	20200302	WDFW	WDFW	04	!04P00047372						2		1997	19980422	19980422	3F10510  080268 R	3F10510  080178 H	3F10510  080178 S		H			0.83							0000	18018									COAL CR      08.0268	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	18018	0
N	4.1	20200302	WDFW	WDFW	04	!04P00042166						2		1994	19950413	19950413	3F10510  080122 R	3F10510  080178 H	3F10510  080178 S		H			0.81							0000	19495									COTTAGE LK CR 8.0122	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	19495	0
T	4.1	20200124	CDFO	CDFO	03	026330	0					2	3	1999	20010517	20010519	2FN  QCI R5999	2FN  QCI H9013	2FN  QCI S5999	S	H	P		16.6		N	5000	5000			0000	1800			B					NUMBERS ARE ESTIMATED AS RECORDS WERE LOST.	R-Torney Cr	H-Eden Lake H	S-Torney Cr	BC	QCI	QCIG	N	5000	0	0	1800	0
N	4.1	20200302	WDFW	COOP	04	!04P00031176						2		1995	19960430	19960430	3F10513  120007 R	3F10513  1273296E01	3F10513  120007 S		H			0.9							0000	200									CHAMBERS CR  12.0007	NARROWS VIEW ES	CHAMBERS CR  12.0007	WA	SPS	CHAM	N	0	0	0	200	0
N	4.1	20200302	WDFW	COOP	04	!04P00037047						2		1999	20000329	20000329	3F42001  270017 R	3F42001  2673082E	3F42001  270002 S	E	H			0.37							0000	400									FALLERT CR   27.0017	BUTLER ACRES ES(KELS	KALAMA R     27.0002	WA	LOCR	LEWI	N	0	0	0	400	0
T	4.1	20200124	CDFO	CDFO	03	080150	10	0	16383			2	3	1993	19950516	19950517	2FS  GSVIR0204	2FS  GSVIH0204	2FS  GSVIS0204	S	H	B		15.8		W	5000	7279			5000	303				0.04	147	150		DIET STUDY (COMPARE TO OTHER YEARS); ALSO SEE 181747; BKD PROBLEM	R-Chase R	H-Chase River H	S-Chase R	BC	GST	GSVI	N	7279	0	303	0	0
T	4.1	20200124	CDFO	CDFO	03	180545	0					2	3	1991	19930318	19930323	2FS  JNSTR0339	2FS  JNSTH0339	2FS  JNSTS0339	S	H	P		28.4		N	5000	25775									1				R-Quatse R	H-Quatse River H	S-Quatse R	BC	JNST	JSVI	N	25775	0	0	0	0
N	4.1	20200302	WDFW	WDFW	04	!04P00064387						2		1994	19950414	19950414	3F10513  140094 R	3F10513  150048 H	3F10513  150048 S		H			0.84							0000	53500								THESE FISH WERE ALL SCATTER PLANTED INTO MULTIPLE SITED/STREAM, SO SPECIFIC RM E	SHERWOOD CR  14.0094	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	KENN	N	0	0	0	53500	0
T	4.1	20200218	ODFW	CCF	05	054908	0					2		1999	20010531	20010531	5F332    0100200210	5F33213  H13    22	5F333    19	S	H	B	FR	29.57		N	5000	25055			5000	449451	0000	7908	B	0.0218	40	505		HATCHERY OF ORIGIN EAGLE CR USFW	TONGUE PT (ASTORIA)	CEDC NET PENS	CLACKAMAS R EARLY	OR	LOCR	YOCL	N	25055	0	449451	7908	0
N	4.1	20200302	WDFW	COOP	04	!04P00025050						2		1999	20000228	20000228	3M10707  W      R01	3F10707  020065 H	3F10707  020065 S	E	H			0.18							0000	10000									WEST SOUND BAY (SAN)	GLENWOOD SPRINGS	GLENWOOD SPRINGS	WA	NOWA	SJUA	N	0	0	0	10000	0
T	4.1	20021016	NWIFC	MAKAH	14	054039	0					2	3	1995	19970411	19970414	3F21704  200010 R	3F21704  200010 H	3F21704  200015 S	S	H	P		26.55		N	5000	30051			0000	15286	5000	307	B	0.0101	40	499		HEAVY OTTER PREDATION;NUM ESTIMATED	EDUCKET CR   20.0010	EDUCKET CR HATCHERY	TSOO-YESS R      20.0015	WA	NWC	QUHO	C	30051	0	307	15286	0
N	4.1	20200302	WDFW	WDFW	04	!04P00064862						2		1996	19980428	19980428	3F21902  240697 R	3F21902  240543 H	3F21902  240543 S	Y	H			30.23							5000	4747	0000	253							INDIAN CR    24.0697	NASELLE HATCHERY	NASELLE R    24.0543	WA	WILP	NASE	N	0	0	4747	253	0
T	4.1	20021016	NWIFC	MAKAH	14	053123	0					2		1991	19930408	19930411	3F21704  200010 R	3F21704  200010 H	3F21704  200015 S	S	H	P		28.37		N	5000	50870			0000	2776	5000	3031	B	0.0562	63	474		COOP WUSFWS	EDUCKET CR   20.0010	EDUCKET CR HATCHERY	TSOO-YESS R      20.0015	WA	NWC	QUHO	C	50870	0	3031	2776	0
N	4.1	20200302	WDFW	COOP	04	!04P00060829						2		1998	20000414	20000414	3F10208  030488 R	3F10208  030435 H02	3F10208  030435 S	G	H			18.14							0000	4998									SULPHUR CR   03.0488	LK SHANNON NET PENS	BAKER R      03.0435	WA	SKAG	UPSK	N	0	0	0	4998	0
N	4.1	20200302	WDFW	WDFW	04	!04P00030962						2		1994	19950327	19950327	3F10107  010163 R	3F10107  010406 H	3F10107  010120 S	E	H			0.41							0000	40700									TENMILE CR   01.0163	KENDALL CR HATCHERY	NOOKSACK R   01.0120	WA	NOWA	NOOK	N	0	0	0	40700	0
N	4.1	20200302	WDFW	COOP	04	!04P00023022						2	7	1994	19950515	19950515	3F42001  280059 R	3F42001  2872179E	3F42001  270168 S		H			0.9							0000	50									SALMON CR    28.0059	FORT VANCOUVER HS	LEWIS R      27.0168	WA	LOCR	SAWA	N	0	0	0	50	0
N	4.1	20200302	WDFW	WDFW	04	!04P00052671						2	7	1996	19970429	19970429	3F42001  260002 R08	3F42001  260002 H02	3F42001  260002 S	E	H			0.33							0000	151212								PLANTED OUT OF THE INCUBATORS.	RIFFE LK (LEWI)	COWLITZ SALMON HATCHERY	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	151212	0
N	4.1	20200302	WDFW	WDFW	04	!04P00062492						2		1998	20000601	20000604	3F10806  180018 R	3F10806  180018 H	3F10806  180018 S	Y	H			23.5	120						5000	827609	0000	38091							DUNGENESS R  18.0018	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	827609	38091	0
N	4.1	20200302	WDFW	WDFW	04	!04P00055611						2	7	1996	19970512	19970513	3F42001  260002 R08	3F42001  260002 H02	3F42001  260002 S	E	H			0.32							0000	501000									RIFFE LK (LEWI)	COWLITZ SALMON HATCHERY	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	501000	0
T	4.1	20200124	CDFO	CDFO	03	180702	0					2	2	1993	19950426	19950427	2FN  SKNAR0478	2FN  SKNAH0839	2FN  SKNAS0478	S	H	B		9.3	97	N	5000	11165			0001	2171			B		1	100		ALSO SEE 180701 & 180703; UNMARKED FISH ACTUALLY HAD LV CLIPS	R-Bulkley R Up	H-Toboggan Creek H	S-Bulkley R Up	BC	NOBC	SKNA	N	11165	0	0	2171	0
T	4.1	20200124	CDFO	CDFO	03	180703	0					2	2	1993	19950426	19950427	2FN  SKNAR0478	2FN  SKNAH0839	2FN  SKNAS0478	S	H	B		9.3	97	N	5000	10949			0001	2128			B		1	100		ALSO SEE 180701 & 180702; UNMARKED FISH ACTUALLY HAD LV CLIPS	R-Bulkley R Up	H-Toboggan Creek H	S-Bulkley R Up	BC	NOBC	SKNA	N	10949	0	0	2128	0
T	4.1	20200124	CDFO	CDFO	03	180709	0					2	3	1993	19950430	19950430	2FN  SKNAR3056	2FN  SKNAH0055	2FN  SKNAS0055	S	H	P		15.3	113	N	5000	9705			0002	43704			B		1	100		LOW DENSITY; ALSO SEE 180707-08 (HIGH DEN.);17367 UNTAGGED WERE UNMARKED	R-Babine R Up	H-Babine River H	S-Babine R	BC	NOBC	SKNA	N	9705	0	0	43704	0
T	4.1	20200124	CDFO	CDFO	03	180713	0					2	3	1993	19950515	19950515	2FN  CCSTR0214	2FN  CCSTH0214	2FN  CCSTS0214	S	H	P		17		N	5000	10171									1	100		FRESHWATER REARING; COMPARE TO 181857 (SALTWATER)	R-McLoughlin Bay Cr	H-McLaughlin Creek H	S-McLoughlin Bay Cr	BC	CEBC	CCST	N	10171	0	0	0	0
T	4.1	20200124	CDFO	CDFO	03	180714	0					2	3	1993	19950716	19950718	2FN  NASSR0120	2FN  NASSH0120	2FN  NASSS0120	S	H	B		15		N	5000	7311			0000	2060			B		1	100		YEARLING RELEASE; ALSO SEE 180715 & 180716	R-Kincolith R	H-Kincolith River H	S-Kincolith R	BC	NOBC	NASS	N	7311	0	0	2060	0
T	4.1	20200124	CDFO	CDFO	03	180717	0					2	3	1993	19950527	19950527	2FN  QCI R0421	2FN  QCI H0060	2FN  QCI S0060	S	H	P		20		N	5000	11132			0000	785			B		1	100		ALSO SEE 180718 AND 020515	R-Marie Lk	H-Yakoun River H	S-Yakoun R	BC	QCI	QCIG	N	11132	0	0	785	0
T	4.1	20200127	ADFG	PWSAC	12	312637	0					2		1995	19970610	19970610	1M2PW223 40	1F2PW223 40	1F2PW223 4099998	S	H	B		16.65		N	5000	2993			0000	48585			W	0	1	200			LAKE BAY 223-40	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	2993	0	0	48585	0
T	4.1	20200124	CDFO	CDFO	03	180718	0					2	3	1993	19950527	19950527	2FN  QCI R0421	2FN  QCI H0060	2FN  QCI S0060	S	H	P		20		N	5000	11780			0000	830			B		1	100		ALSO SEE 180717 AND 020515	R-Marie Lk	H-Yakoun River H	S-Yakoun R	BC	QCI	QCIG	N	11780	0	0	830	0
T	4.1	20200124	CDFO	CDFO	03	180720	0					2	3	1993	19950504	19950504	2FS  GSMNR0124	2FS  GSMNH0124	2FS  GSMNS0124	S	H	P		18.6		N	5000	8800									1	100		ALSO SEE 181107 AND 181108	R-Sliammon R	H-Sliammon River H	S-Sliammon R	BC	GST	GSMN	N	8800	0	0	0	0
T	4.1	20200124	CDFO	CDFO	03	180723	0					2	3	1992	19940516	19940516	2FS  GSMNR0482	2FS  GSMNH0124	2FS  GSMNS0124	S	H	P		20.41		N	5000	1460									1	100		TAGGED 30K BUT LOST MOST OF FISH TO OTTER PREDATION	R-Sliammon Lk	H-Sliammon River H	S-Sliammon R	BC	GST	GSMN	N	1460	0	0	0	0
T	4.1	20200127	ADFG	AKI	01	043843	0					2	3	1993	19950528	19950528	1M1NE109 1099996	1F1NE109 10	1F1NE109 1099983	S	H	B		17.08	119	N	5000	9576			0000	346858	5000	256	B	0.026	39	500			PORT ARMSTRONG109-10	PORT ARMSTRONG	PORT ARMSTRONG H	AK	SEAK	SENE	N	9576	0	256	346858	0
N	4.1	20200302	WDFW	WDFW	04	!04P00041221						2		1999	20010418	20010418	3F10510  090072 R	3F10510  090072 H	3F10510  090072 S	Y	H			26.68	128						5000	183062	0000	21096							BIG SOOS CR  09.0072	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	183062	21096	0
N	4.1	20200302	WDFW	WDFW	04	!04P00017293						2		1995	19960415	19960415	3F10510  080282 R	3F10510  080178 H	3F10510  080178 S		H			1.1							0000	25400									MAY CR       08.0282	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	25400	0
T	4.1	20200124	CDFO	CDFO	03	180920	0					2	3	1991	19930503	19930507	2FN  NCSTR0146	2FN  CCSTH0146	2FN  NCSTS0146	S	H	B		20.9	125	N	5000	11180			0000	83329	5000	39	B	0.0035	6	1147		ADULTS COLLECTED THROUGHOUT SYSTEM, SMOLTS REL'D OUTFALL. SEE 181005.	R-Kitimat R	H-Kitimat River H	S-Kitimat R	BC	CEBC	CCST	N	11180	0	39	83329	0
N	4.1	20200302	WDFW	WDFW	04	!04P00028183						2		1996	19970428	19970428	3F10510  080242 R	3F10510  080178 H	3F10510  080178 S		H			0.94							0000	8177								NO SPECFIC R.M. LISTED-SCATTER PLANTS	FORBES CR    08.0242	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	8177	0
T	4.1	20200124	CDFO	CDFO	03	181310	0					2	3	1993	19950505	19950508	2FS  TOMFR0350	2FS  TOMFH0260	2FS  TOMFS0350	S	H	P		8.5		N	5000	13050			0000	150					1	100		YEARLING RELEASE; POOR RECORDS, RELEASE #'S ESTIMATED.	R-Louis Cr	H-Dunn Creek H	S-Louis Cr	BC	FRTH	UPTR	N	13050	0	0	150	0
T	4.1	20200124	CDFO	CDFO	03	181315	0					2	3	1993	19940620	19940620	2FN  NCSTR2006	2FN  CCSTH0308	2FN  NCSTS0308	F	H	B		2.8		N	5000	29949			0000	24049	5000	303	W	0.01	1	100		LAKE STOCKING; ALSO SEE 181326 AND 181550	R-Whalen Lk	H-Hartley Bay Creek H	S-Hartley Bay Cr	BC	CEBC	CCST	N	29949	0	303	24049	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98530						2	3	1998	200004	200004	2FS  JNSTR5620	2FS  JNSTH2288	2FS  JNSTS0437	S	H	P		15		N					0000	10000								ABITRARILY SPLIT RELEASE GROUP OF 20K	R-Rice Cr	H-Woss Community H	S-Nimpkish R	BC	JNST	JSVI	N	0	0	0	10000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00056237						2		1996	19970423	19970423	3F10510  080076 R	3F10510  080178 H	3F10510  080178 S		H			0.94							0000	7230								NO SPECFIC R.M. LISTED-SCATTER PLANTS	LTL NORTH CR 08.0076	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	7230	0
N	4.1	20200302	WDFW	WDFW	04	!04P00065350						2	3	1995	19970518	19970518	3F42001  270168 R	3F42001  270168 H	3F42001  270168 S	Y	H			30.44	138						5000	453901	0000	6398						FISH FLUSHED OUT ON 5/18/97 FROM PONDS AT THE HATCHERY SITE.	LEWIS R      27.0168	LEWIS RIVER HATCHERY	LEWIS R      27.0168	WA	LOCR	LEWI	N	0	0	453901	6398	0
T	4.1	20200218	ODFW	ODFW	05	092954	11					2		1999	20010409	20010412	5F222    0100130000	5F22229  H29    21	5F222    34	S	H	P	VO	50.97		N	5000	25824	0000	1327	5000	160653	0000	6830	B	0.0019	34	533		100% AD CLIP	TRASK R	TRASK R HATCHERY	TRASK R (TRASK HT)	OR	NOOR	TILN	N	25824	1327	160653	6830	0
N	4.1	20200302	WDFW	COOP	04	!04P00033494						2	3	1999	20010525	20010525	3F42001  240800 R	3F42001  250001 H	3F21703  210139 S	G	H			20.15							5300	500									CHINOOK R    24.0800	SEA RESOURCES HATCH	SALMON R     21.0139	WA	LOCR	GREL	N	0	0	500	0	0
N	4.1	20200302	WDFW	WDFW	04	!04P00056557						2		2000	20020430	20020430	3F21802  220240 R	3F21802  220240 H	3F21802  220240 S	Y	H			28.34	133						5000	26729	0000	271							VAN WINKLE C 22.0240	LK ABERDEEN HATCHERY	VAN WINKLE C 22.0240	WA	GRAY	GHLC	N	0	0	26729	271	0
N	4.1	20200302	WDFW	WDFW	04	!04P00041711						2		1999	20010515	20010517	3F10513  150048 R	3F10513  150048 H	3F10513  150048 S	Y	H			28.34							5000	277624	0000	5761							MINTER CR    15.0048	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	EKPS	N	0	0	277624	5761	0
T	4.1	20200127	ADFG	UA	01	503111	0					2		1998	20000607	20000607	1M1NE111 4099998	1F1NE111 4010150998	1F1  001        983	S	H	E	MX	14.93		N	5500	9750			5500	546			B	0.053	193	530			THANE NET PENS 111-40	MACAULAY	MACAULAY X NEETS BAY	AK	SEAK	SENE	N	9750	0	546	0	0
N	4.1	20021016	NWIFC	MIT	14	!14199500150						2	3	1993	19950501	19950507	3F10510  090113 R	3F10510  090113 H02	3F10510  090072 S	S	H	P		24.54	134	N					0000	240135			W						CRISP CR     09.0113	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	240135	0
N	4.1	20021016	NWIFC	MIT	14	!14199500149						2	3	1994	19950321	19950413	3F10510  090301 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	34950			W						SNOW CR      09.0301	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	34950	0
N	4.1	20021016	NWIFC	MIT	14	!14199500148						2	3	1994	19950321	19950413	3F10510  090328 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	27960			W						INTAKE CR    09.0328	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	27960	0
N	4.1	20021016	NWIFC	MIT	14	!14199500147						2	3	1994	19950321	19950413	3F10510  090289 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	27960			W						FRIDAY CR    09.0289	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	27960	0
N	4.1	20021016	NWIFC	MIT	14	!14199500146						2	3	1994	19950321	19950413	3F10510  090001 R02	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	46600			W						GREEN R      09.0001	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	46600	0
N	4.1	20200302	WDFW	WDFW	04	!04H00043985						2		1991	19930510	19930510	3F10511  100414 R	3F10511  100414 H	3F10511  100414 S	S	H	E		21.59							0000	593			B						VOIGHT CR    10.0414	VOIGHTS CR HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	N	0	0	0	593	0
N	4.1	20021016	NWIFC	MIT	14	!14199500144						2	3	1994	19950321	19950413	3F10510  090001 R02	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	27960			W						GREEN R      09.0001	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	27960	0
N	4.1	20021016	NWIFC	MIT	14	!14199500143						2	3	1994	19950321	19950412	3F10510  090236 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	28892			W						SMAY CR      09.0236	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	28892	0
N	4.1	20200302	WDFW	WDFW	04	!04P00038774						2		1995	19960408	19960408	3F10510  080105 R	3F10510  080178 H	3F10510  080178 S		H			0.89							0000	42200									BEAR CR      08.0105	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	42200	0
N	4.1	20021016	NWIFC	MIT	14	!14199500142						2	3	1994	19950321	19950412	3F10510  090001 R02	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	69900			W						GREEN R      09.0001	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	69900	0
N	4.1	20021016	NWIFC	MIT	14	!14199500139						2	3	1994	19950321	19950412	3F10510  090216 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	27960			W						GALE CR      09.0216	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	27960	0
N	4.1	20021016	NWIFC	MIT	14	!14199500138						2	3	1994	19950321	19950412	3F10510  090001 R02	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	27960			W						GREEN R      09.0001	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	27960	0
N	4.1	20021016	NWIFC	MIT	14	!14199500137						2	3	1994	19950321	19950412	3F10510  090001 R02	3F10510  090113 H02	3F10510  090072 S	G	H	P		0.97	45	N					0000	27960			W						GREEN R      09.0001	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	27960	0
N	4.1	20200302	WDFW	WDFW	04	!04P00065549						2	7	1997	19980312	19980312	3F553 27 P7P4KA R	3F42001  270168 H	3F42001  270168 S	E	H			0.34							0000	328600								EGGTAKE 11/24/97	LK MERWIN (COWL)	LEWIS RIVER HATCHERY	LEWIS R      27.0168	WA	LOCR	LEWI	N	0	0	0	328600	0
T	4.1	20200124	CDFO	CDFO	03	181326	0					2	3	1993	19940620	19940620	2FN  NCSTR1892	2FN  CCSTH0308	2FN  NCSTS0308	F	H	B		2.8		N	5000	25221			0000	48098	5000	255	W	0.01	1	100		LAKE STOCKING; ALSO SEE 181315 AND 181550	R-Second Lk/NCST	H-Hartley Bay Creek H	S-Hartley Bay Cr	BC	NOBC	NCST	N	25221	0	255	48098	0
N	4.1	20200302	WDFW	COOP	04	!04H00043996						2		1991	19930512	19930512	3M21802  888220 R	3M21802  888220 H	3F21802  220004 S	S	H			60.47							0000	60200			B						WESTPORT BOAT BASIN	WESTPORT NET PENS	HUMPTULIPS R 22.0004	WA	GRAY	GHLC	N	0	0	0	60200	0
T	4.1	20200127	ADFG	KAKE	01	0401040407	15					2		1999	20000629	20000629	1F1SE106 4310750	1F1NE109 4210040	1F1SE106 4310750	G	H	B	FR	1.39	49	N	5000	25664			5000	6946				0.213					DUNCAN CR  106-43	GUNNUK CREEK	DUNCAN CREEK 106-43	AK	SEAK	SESE	N	25664	0	6946	0	0
T	4.1	20200124	CDFO	CDFO	03	181342	0					2	3	1995	19970428	19970509	2FN  NCSTR1950	2FN  CCSTH0146	2FN  NCSTS0146	S	H	B		21.1	125	N	5000	28180			0000	384129	5000	255	B	0.009	10	1176		NWMT TAGS	R-Kitimat R Low	H-Kitimat River H	S-Kitimat R	BC	CEBC	CCST	N	28180	0	255	384129	0
T	4.1	20200127	ADFG	SSRAA	01	040440	0					2		1998	20000601	20000601	1F1SE101 9010100	1F1SE101 9010100	1F1SE101 4510070999	S	H	P	FR	34.3	144	N	5000	10487			0000	246875	5000	392	B	0.036	45	759			NEETS BAY 101-90	NEETS BAY	WHITMAN LAKE H	AK	SEAK	SESE	N	10487	0	392	246875	0
T	4.1	20200127	ADFG	SSRAA	01	040442	0					2		1998	20000601	20000601	1F1SE101 9010100	1F1SE101 9010100	1F1SE101 4510070999	S	H	P	FR	25	132	N	5000	11008			0000	195450	5000	22	C	0.002	34	556		FISH HAD MANY MISSING FINS (ALL)	NEETS BAY 101-90	NEETS BAY	WHITMAN LAKE H	AK	SEAK	SESE	N	11008	0	22	195450	0
N	4.1	20200302	WDFW	WDFW	04	!04P00025922						2		1994	19960401	19960430	3F21902  240543 R	3F21902  240543 H	3F21902  240543 S	Y	H			26.68							0000	300000									NASELLE R    24.0543	NASELLE HATCHERY	NASELLE R    24.0543	WA	WILP	NASE	N	0	0	0	300000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00033657						2		1994	19950405	19950405	3F10107  010552 R	3F10107  010406 H	3F10107  010120 S	E	H			0.43							0000	31500									SQUALICUM CR 01.0552	KENDALL CR HATCHERY	NOOKSACK R   01.0120	WA	NOWA	BESA	N	0	0	0	31500	0
T	4.1	20200124	CDFO	CDFO	03	182319	0					2	3	1996	19980415	19980416	2FS  TOMFR1303	2FS  TOMFH1958	2FS  TOMFS0373	S	H	P		19.5	121	N	5000	10757			0000	1255	5000	448	B	0.04	185	100		ADCWT. UNMARKED ARE UNCLIPPED.	R-Duteau Cr	H-Shuswap River, Middle,	S-Bessette Cr	BC	FRTH	UPTR	N	10757	0	448	1255	0
N	4.1	20200302	WDFW	WDFW	04	!04P00065900						2		1998	19990331	19990331	3F10510  080207 R	3F10510  080178 H	3F10510  080178 S		H			0.65							0000	9674									15 MILE CR   08.0207	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	9674	0
N	4.1	20200302	WDFW	WDFW	04	!04P00063770						2	7	1997	19990401	19990415	3F42001  270168 R01	3F42001  270168 H	3F42001  270168 S	Y	H			29.45	135						5000	117779	0000	2134							LEWIS R -NF  27.0168	LEWIS RIVER HATCHERY	LEWIS R      27.0168	WA	LOCR	LEWI	N	0	0	117779	2134	0
N	4.1	20200302	WDFW	COOP	04	!04P00051498						2		1998	19990617	19990617	3F10510  080059 R	3F10510  080012 H	3F10510  080178 S	G	H			4.31							0000	13650									SWAMP CR     08.0059	DEER CR HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	13650	0
T	4.1	20200218	ODFW	ODFW	05	092916	11			D	052000C007	2		1998	20000426	20000524	3F42001  360001 R05	5F33405  H5     21	5F332    14	S	H	B	VO	23.7		W	0000	26118			0000	485			B	0.0182	35	549		DI ASSOCIATED 092720 HEAVY AVIAN PREDATION	RINGOLD POND (TROUT)	CASCADE HATCHERY	TANNER CR (BNVILLE)	WA	UPCR	MNPR	N	0	26118	0	485	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO00114						2	3	2000	20010606	20010606	2FS  LWFRR1302	2FS  LWFRH0314	2FS  LWFRS0281	F	H	B		1.2		N					0000	13000			B						R-Stoney Cr/Brunette	H-Brunette River H	S-Kanaka Cr	BC	FRTH	LOFR	N	0	0	0	13000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9448						2	3	1994	199506	19950615	2FN  QCI R0859	2FN  QCI H0148	2FN  QCI S0148	F	H	B		2.6	61	N					0000	177375			B						R-Braverman Cr	H-Pallant Creek H	S-Pallant Cr	BC	QCI	QCIG	N	0	0	0	177375	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9450						2	3	1994	199506	19950628	2FS  GSMNR0323	2FS  GSMNH0103	2FS  GSMNS0103	F	H	B		2.1		N					0000	28305			B					FRY RELEASE ABOVE WEIR	R-Capilano R Up	H-Capilano River H	S-Capilano R	BC	GST	GSMS	N	0	0	0	28305	0
N	4.1	20021016	NWIFC	MIT	14	!14199200303						2	3	1991	19920430	19920430	3F10510  090289 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		1.37	54	N					0000	24576			W						FRIDAY CR    09.0289	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	24576	0
N	4.1	20021016	NWIFC	MIT	14	!14199200302						2	3	1991	19920430	19920430	3F10510  090001 R02	3F10510  090113 H02	3F10510  090072 S	G	H	P		1.37	54	N					0000	24742			W						GREEN R      09.0001	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	24742	0
N	4.1	20021016	NWIFC	MIT	14	!14199200301						2	3	1991	19920430	19920430	3F10510  090301 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		1.37	54	N					0000	25073			W						SNOW CR      09.0301	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	25073	0
N	4.1	20021016	NWIFC	MIT	14	!14199200300						2	3	1991	19920430	19920430	3F10510  090328 R	3F10510  090113 H02	3F10510  090072 S	G	H	P		1.37	54	N					0000	25073			W						INTAKE CR    09.0328	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	25073	0
